match_id,team_id,scored,conceded,xgoals,passes,accuracy,shots,ontarget,offtarget,possession,tackleswon,corners,offsides,fouls,win,homeaway,rolling_avg_goals,prev_xgoals,prev_possession,prev_shots,prev_ontarget,prev_accuracy,cumulative_points,points_rank,goal_difference,win_streak,matchday,home_team_id,away_team_id,home_score,away_score,season_name,team_name,xg_performance,rolling_xg_performance,home_form_wins,home_form_goals,away_form_wins,away_form_goals,shot_conversion,rolling_shot_conversion,opponent_id,h2h_points,elo_before,opponent_elo_before
677,67,2,2,1.88,425,0.8,13,6,7,0.47,97,7,0,8,False,Home,1.2,2.47,0.53,21.0,8.0,0.84,16,3,1,0,9,67,55,2,2,2022-2023,Borussia Dortmund,0.1200000000000001,-1.362,4.0,1.4,,,0.15384615384615385,0.05040726817042607,55,0,1624.2975726868754,1686.8002119630733
678,61,2,5,1.78,307,0.8,5,3,2,0.39,79,4,1,14,False,Away,2.0,2.02,0.47,20.0,10.0,0.78,13,9,1,0,9,68,61,5,2,2022-2023,Cologne,0.21999999999999997,0.2200000000000001,,,1.0,1.8,0.4,0.08555555555555557,68,9,1538.0625091771485,1518.3387905975976
678,68,5,2,2.99,628,0.87,13,6,7,0.61,102,7,4,8,True,Home,1.8,2.09,0.53,13.0,8.0,0.86,15,5,4,2,9,68,61,5,2,2022-2023,Borussia Mönchengladbach,2.01,-0.7719999999999999,4.0,2.4,,,0.38461538461538464,0.08395604395604396,61,0,1518.3387905975976,1538.0625091771485
679,58,2,2,2.22,451,0.8,10,4,6,0.57,97,2,1,13,False,Away,1.4,2.12,0.51,13.0,6.0,0.78,18,2,6,0,9,60,58,2,2,2022-2023,Freiburg,-0.2200000000000002,-0.8859999999999998,,,3.0,1.8,0.2,0.1579120879120879,60,9,1578.0829016757457,1428.3173241990364
679,60,2,2,1.58,317,0.73,11,3,8,0.43,105,4,1,14,False,Home,1.6,0.86,0.47,13.0,5.0,0.81,8,14,-2,0,9,60,58,2,2,2022-2023,Hertha Berlin,0.41999999999999993,-0.08600000000000019,0.0,0.8,,,0.18181818181818182,0.11391402714932128,58,3,1428.3173241990364,1578.0829016757457
680,63,1,0,0.79,393,0.82,7,4,3,0.49,75,5,0,10,True,Away,1.0,1.07,0.49,14.0,5.0,0.81,20,1,10,2,9,57,63,0,1,2022-2023,Union Berlin,0.20999999999999996,0.7660000000000002,,,3.0,2.2,0.14285714285714285,0.16166666666666665,57,6,1606.8079117804552,1431.1147265050263
680,57,0,1,0.82,424,0.86,9,3,6,0.51,83,2,0,12,False,Home,1.2,2.23,0.45,15.0,7.0,0.8,5,17,-5,0,9,57,63,0,1,2022-2023,VfB Stuttgart,-0.82,-0.21799999999999997,1.0,1.0,,,0.0,0.10538461538461541,63,3,1431.1147265050263,1606.8079117804552
681,62,3,0,3.46,362,0.81,18,7,11,0.52,84,5,0,8,True,Away,1.8,1.36,0.5,16.0,7.0,0.82,17,4,7,2,10,56,62,0,3,2022-2023,Hoffenheim,-0.45999999999999996,-0.6000000000000002,,,1.0,1.2,0.16666666666666666,0.06309523809523812,56,3,1500.5600381605484,1312.3676138634314
681,56,0,3,0.77,362,0.78,14,2,12,0.48,87,4,2,12,False,Home,1.0,0.19,0.43,2.0,1.0,0.8,6,17,-14,0,10,56,62,0,3,2022-2023,Schalke,-0.77,-0.013999999999999957,2.0,2.4,,,0.0,0.07038461538461539,62,3,1312.3676138634314,1500.5600381605484
682,70,2,0,0.92,287,0.63,11,5,6,0.37,99,3,4,11,True,Away,1.2,0.68,0.38,9.0,3.0,0.72,15,9,-2,2,10,59,70,0,2,2022-2023,Mainz,1.08,-0.10399999999999998,,,3.0,1.4,0.18181818181818182,0.08603821015585722,59,3,1513.090020877748,1426.1619532106208
682,59,0,2,1.52,654,0.83,14,4,10,0.63,105,3,2,3,False,Home,1.6,1.52,0.5,8.0,3.0,0.81,15,9,4,0,10,59,70,0,2,2022-2023,Werder Bremen,-1.52,-0.11799999999999992,1.0,2.4,,,0.0,0.15695488721804512,70,3,1426.1619532106208,1513.090020877748
683,75,1,4,2.14,396,0.78,14,4,10,0.51,125,3,1,17,False,Away,1.2,0.64,0.46,11.0,6.0,0.68,4,18,-18,0,10,57,75,4,1,2022-2023,Bochum,-1.1400000000000001,0.3539999999999998,,,0.0,1.0,0.07142857142857142,0.10311688311688309,57,2,1430.5536409317053,1424.7136486782429
683,57,4,1,2.5,362,0.77,16,7,9,0.49,131,3,4,6,True,Home,1.8,0.82,0.51,9.0,3.0,0.86,8,14,-2,2,10,57,75,4,1,2022-2023,VfB Stuttgart,1.5,-0.10799999999999992,0.0,0.6,,,0.25,0.10538461538461541,75,2,1424.7136486782429,1430.5536409317053
684,68,2,2,0.78,390,0.77,10,5,5,0.45,85,6,2,11,False,Away,2.2,2.99,0.61,13.0,6.0,0.87,16,6,4,0,10,71,68,2,2,2022-2023,Borussia Mönchengladbach,1.22,-0.44799999999999984,,,0.0,1.0,0.2,0.1208791208791209,71,6,1531.0192928267804,1488.335469068892
684,71,2,2,1.84,478,0.83,16,4,12,0.55,85,7,1,13,False,Home,1.4,2.76,0.5,12.0,7.0,0.76,10,13,-6,0,10,71,68,2,2,2022-2023,Wolfsburg,0.15999999999999992,-0.20600000000000002,1.0,1.8,,,0.125,0.12444444444444444,68,3,1488.335469068892,1531.0192928267804
685,72,1,5,0.41,528,0.87,4,2,2,0.48,77,1,0,9,False,Away,1.6,1.48,0.57,13.0,7.0,0.88,8,14,-7,0,10,65,72,5,1,2022-2023,Bayer Leverkusen,0.5900000000000001,0.3960000000000002,,,2.0,1.8,0.25,0.13509508035823828,65,6,1541.8072524624927,1522.3988969522575
685,65,5,1,4.49,499,0.87,20,11,9,0.36,87,7,3,10,True,Home,2.0,0.71,0.54,11.0,2.0,0.74,17,4,4,2,10,65,72,5,1,2022-2023,Eintracht Frankfurt,0.5099999999999998,0.15000000000000005,2.0,1.6,,,0.25,0.13186813186813184,72,6,1522.3988969522575,1541.8072524624927
686,60,2,3,2.11,299,0.79,16,5,11,0.41,112,4,1,9,False,Away,1.6,1.58,0.43,11.0,3.0,0.73,8,14,-3,0,10,69,60,3,2,2022-2023,Hertha Berlin,-0.10999999999999988,0.1019999999999998,,,2.0,1.2,0.125,0.15027766351295763,69,0,1433.1918054506916,1574.2586162830705
686,69,3,2,3.01,501,0.83,14,5,9,0.59,90,8,3,17,True,Home,2.2,1.8,0.62,12.0,3.0,0.86,15,9,2,2,10,69,60,3,2,2022-2023,RB Leipzig,-0.009999999999999787,-0.40200000000000014,4.0,3.0,,,0.21428571428571427,0.10658263305322128,60,12,1574.2586162830705,1433.1918054506916
687,64,2,3,0.37,258,0.63,7,3,4,0.4,130,3,2,15,False,Away,1.6,1.66,0.5,18.0,5.0,0.7,13,12,-5,0,10,61,64,3,2,2022-2023,Augsburg,1.63,0.004000000000000026,,,3.0,1.2,0.2857142857142857,0.10216450216450217,61,6,1455.6972495326809,1525.3820069479657
687,61,3,2,1.81,471,0.79,14,6,8,0.6,121,5,0,11,True,Home,1.8,1.78,0.39,5.0,3.0,0.8,16,6,2,2,10,61,64,3,2,2022-2023,Cologne,1.19,0.3200000000000001,2.0,1.2,,,0.21428571428571427,0.16555555555555557,64,6,1525.3820069479657,1455.6972495326809
688,67,0,2,0.84,771,0.9,13,6,7,0.69,90,8,0,5,False,Away,1.0,1.88,0.47,13.0,6.0,0.8,16,6,-1,0,10,63,67,2,0,2022-2023,Borussia Dortmund,-0.84,-0.85,,,3.0,1.8,0.0,0.0728431656063235,63,9,1626.433346939797,1613.2089896072387
688,63,2,0,1.67,198,0.62,14,5,9,0.31,82,5,3,15,True,Home,1.2,0.79,0.49,7.0,4.0,0.82,23,1,12,3,10,63,67,2,0,2022-2023,Union Berlin,0.33000000000000007,-0.07199999999999984,4.0,2.2,,,0.14285714285714285,0.09023809523809521,67,3,1613.2089896072387,1626.433346939797
689,58,0,5,0.38,308,0.76,6,0,6,0.63,59,5,0,9,False,Away,0.8,2.22,0.57,10.0,4.0,0.8,18,3,1,0,10,55,58,5,0,2022-2023,Freiburg,-0.38,-0.22799999999999976,,,3.0,2.0,0.0,0.19076923076923075,55,1,1573.2084204240905,1684.6644377101516
689,55,5,0,2.55,600,0.89,18,8,10,0.36,87,5,2,8,True,Home,2.6,1.28,0.53,9.0,3.0,0.86,19,2,22,2,10,55,58,5,0,2022-2023,Bayern Munich,2.45,-0.09999999999999995,2.0,2.2,,,0.2777777777777778,0.1161904761904762,58,10,1684.6644377101516,1573.2084204240905
690,61,0,5,1.05,355,0.78,6,2,4,0.44,75,4,0,14,False,Away,1.8,1.81,0.6,14.0,6.0,0.79,16,8,-3,0,11,70,61,5,0,2022-2023,Cologne,-1.05,0.24200000000000008,,,1.0,2.0,0.0,0.16396825396825399,70,7,1535.0069435184835,1522.1487512568585
690,70,5,0,1.84,449,0.87,15,7,8,0.56,89,5,1,13,True,Home,2.0,0.92,0.37,11.0,5.0,0.63,18,6,3,3,11,70,61,5,0,2022-2023,Mainz,3.16,0.09600000000000004,0.0,0.8,,,0.3333333333333333,0.10573517985282692,61,4,1522.1487512568585,1535.0069435184835
691,57,0,5,0.82,402,0.84,10,1,9,0.43,94,2,3,8,False,Away,1.4,2.5,0.49,16.0,7.0,0.77,8,16,-7,0,11,67,57,5,0,2022-2023,VfB Stuttgart,-0.82,0.1620000000000001,,,0.0,1.6,0.0,0.14,67,3,1436.915335870466,1613.9768142684734
691,67,5,0,2.97,606,0.89,19,10,9,0.57,94,9,0,7,True,Home,2.0,0.84,0.69,13.0,6.0,0.9,19,5,4,2,11,67,57,5,0,2022-2023,Borussia Dortmund,2.03,-0.764,3.0,1.4,,,0.2631578947368421,0.0603431656063235,57,9,1613.9768142684734,1436.915335870466
692,71,2,2,1.44,381,0.78,9,3,6,0.45,105,3,2,5,False,Away,1.6,1.84,0.55,16.0,4.0,0.83,11,13,-6,0,11,72,71,2,2,2022-2023,Wolfsburg,0.56,-0.38799999999999996,,,1.0,0.4,0.2222222222222222,0.10500000000000001,72,7,1489.802343640475,1529.1376080158282
692,72,2,2,2.27,504,0.84,13,4,9,0.55,96,3,2,19,False,Home,1.6,0.41,0.48,4.0,2.0,0.87,9,15,-7,0,11,72,71,2,2,2022-2023,Bayer Leverkusen,-0.27,0.3300000000000002,1.0,1.6,,,0.15384615384615385,0.15842841369157162,71,4,1529.1376080158282,1489.802343640475
693,59,0,2,0.52,317,0.7,10,2,8,0.4,83,2,0,12,False,Away,1.6,1.52,0.63,14.0,4.0,0.83,15,11,2,0,11,58,59,2,0,2022-2023,Werder Bremen,-0.52,-0.362,,,3.0,2.0,0.0,0.13195488721804513,58,1,1417.1032228315103,1564.9311405423464
693,58,2,0,3.23,484,0.82,25,7,18,0.6,88,6,3,14,True,Home,1.2,0.38,0.63,6.0,0.0,0.76,21,3,3,2,11,58,59,2,0,2022-2023,Freiburg,-1.23,-0.5219999999999997,2.0,1.0,,,0.08,0.07076923076923078,59,1,1564.9311405423464,1417.1032228315103
694,55,2,0,2.55,518,0.85,23,10,13,0.58,109,5,5,8,True,Away,2.6,2.55,0.36,18.0,8.0,0.89,22,2,24,3,11,62,55,0,2,2022-2023,Bayern Munich,-0.5499999999999998,0.44600000000000006,,,2.0,3.2,0.08695652173913043,0.16222222222222224,62,7,1692.9417175918957,1506.629104065291
694,62,0,2,0.76,344,0.72,7,3,4,0.42,74,7,4,12,False,Home,1.0,3.46,0.52,18.0,7.0,0.81,17,7,5,0,11,62,55,0,2,2022-2023,Hoffenheim,-0.76,-0.5800000000000001,3.0,1.8,,,0.0,0.09642857142857145,55,1,1506.629104065291,1692.9417175918957
695,69,3,3,3.2,473,0.85,19,8,11,0.61,99,6,1,11,False,Away,2.2,3.01,0.59,14.0,5.0,0.83,16,8,2,0,11,64,69,3,3,2022-2023,RB Leipzig,-0.20000000000000018,-0.33800000000000013,,,0.0,0.6,0.15789473684210525,0.14943977591036414,64,10,1581.6375293509293,1446.072312962163
695,64,3,3,1.34,178,0.66,10,3,7,0.39,88,3,3,15,False,Home,2.0,0.37,0.4,7.0,3.0,0.63,14,12,-5,0,11,64,69,3,3,2022-2023,Augsburg,1.66,0.43200000000000005,1.0,0.6,,,0.3,0.15930735930735931,69,1,1446.072312962163,1581.6375293509293
696,65,3,1,2.03,378,0.78,16,5,11,0.42,98,2,4,20,True,Away,2.6,4.49,0.36,20.0,11.0,0.87,20,4,6,3,11,68,65,1,3,2022-2023,Eintracht Frankfurt,0.9700000000000002,0.21199999999999997,,,2.0,2.0,0.1875,0.1247252747252747,68,5,1535.068541398922,1529.5524182551974
696,68,1,3,1.39,594,0.85,8,3,5,0.58,101,3,0,9,False,Home,2.4,0.78,0.45,10.0,5.0,0.77,16,8,2,0,11,68,65,1,3,2022-2023,Borussia Mönchengladbach,-0.3899999999999999,0.15000000000000005,4.0,2.4,,,0.125,0.16087912087912087,65,5,1529.5524182551974,1535.068541398922
697,63,1,2,1.07,372,0.75,8,3,5,0.51,86,7,1,10,False,Away,1.2,1.67,0.31,14.0,5.0,0.62,23,1,11,0,11,75,63,2,1,2022-2023,Union Berlin,-0.07000000000000006,-0.09599999999999982,,,3.0,1.6,0.125,0.09880952380952378,75,6,1625.6655222785623,1418.3519537394823
697,75,2,1,1.02,327,0.71,10,5,5,0.49,108,3,2,14,True,Home,1.4,2.14,0.51,14.0,4.0,0.78,7,17,-17,2,11,75,63,2,1,2022-2023,Bochum,0.98,0.3979999999999998,1.0,1.0,,,0.2,0.11740259740259737,63,0,1418.3519537394823,1625.6655222785623
698,56,1,2,0.79,298,0.71,9,2,7,0.47,84,6,4,14,False,Away,0.6,0.77,0.48,14.0,2.0,0.78,6,18,-15,0,11,60,56,2,1,2022-2023,Schalke,0.20999999999999996,-0.005999999999999961,,,0.0,0.4,0.1111111111111111,0.05500000000000001,60,0,1306.298547958689,1425.8128923828328
698,60,2,1,1.39,345,0.77,11,4,7,0.53,113,5,1,14,True,Home,1.6,2.11,0.41,16.0,5.0,0.79,11,13,-2,2,11,60,56,2,1,2022-2023,Hertha Berlin,0.6100000000000001,0.10799999999999985,0.0,1.2,,,0.18181818181818182,0.15027766351295763,56,6,1425.8128923828328,1306.298547958689
699,60,0,1,0.4,353,0.74,9,1,8,0.48,107,5,1,11,False,Away,1.4,1.39,0.53,11.0,4.0,0.77,11,14,-3,0,12,59,60,1,0,2022-2023,Hertha Berlin,-0.4,0.32599999999999985,,,1.0,1.2,0.0,0.16311188811188812,59,3,1433.8404750675631,1409.9216961738407
699,59,1,0,1.06,372,0.8,15,4,11,0.52,104,4,1,14,True,Home,1.6,0.52,0.4,10.0,2.0,0.7,18,7,3,2,12,59,60,1,0,2022-2023,Werder Bremen,-0.06000000000000005,-0.09,1.0,2.0,,,0.06666666666666667,0.13195488721804513,60,3,1409.9216961738407,1433.8404750675631
700,64,1,2,1.13,258,0.65,12,6,6,0.58,79,3,2,12,False,Away,2.0,1.34,0.39,10.0,3.0,0.66,14,12,-6,0,12,57,64,2,1,2022-2023,Augsburg,-0.1299999999999999,0.8460000000000001,,,3.0,1.6,0.08333333333333333,0.20502164502164502,57,3,1450.5305810392333,1430.5511611778168
700,57,2,1,3.27,451,0.79,31,8,23,0.23,90,10,0,7,True,Home,1.6,0.82,0.43,10.0,1.0,0.84,11,14,-6,2,12,57,64,2,1,2022-2023,VfB Stuttgart,-1.27,-0.11399999999999992,1.0,1.2,,,0.06451612903225806,0.09000000000000001,64,9,1430.5511611778168,1450.5305810392333
701,75,0,4,0.53,381,0.76,10,3,7,0.49,97,2,1,17,False,Away,1.2,1.02,0.49,10.0,5.0,0.71,7,17,-21,0,12,71,75,4,0,2022-2023,Bochum,-0.53,0.5659999999999998,,,0.0,0.8,0.0,0.1374025974025974,71,3,1436.7682894230475,1491.1551604020544
701,71,4,0,2.82,391,0.8,22,7,15,0.51,83,7,0,7,True,Home,2.4,1.44,0.45,9.0,3.0,0.78,14,12,-2,2,12,71,75,4,0,2022-2023,Wolfsburg,1.1800000000000002,-0.25,1.0,1.8,,,0.18181818181818182,0.1161111111111111,75,3,1491.1551604020544,1436.7682894230475
702,72,0,2,0.11,604,0.87,4,1,3,0.54,84,3,1,7,False,Away,1.4,2.27,0.55,13.0,4.0,0.84,9,16,-9,0,12,69,72,2,0,2022-2023,Bayer Leverkusen,-0.11,0.2320000000000002,,,1.0,1.2,0.0,0.15283400809716602,69,3,1527.7847912542488,1577.179261273859
702,69,2,0,0.94,505,0.86,10,6,4,0.46,86,3,3,9,True,Home,2.6,3.2,0.61,19.0,8.0,0.85,19,6,4,2,12,69,72,2,0,2022-2023,RB Leipzig,1.06,-0.5240000000000002,4.0,2.8,,,0.2,0.13816158042164234,72,6,1577.179261273859,1527.7847912542488
703,70,2,6,1.84,273,0.73,13,5,8,0.36,85,5,1,11,False,Away,2.2,1.84,0.56,15.0,7.0,0.87,18,7,-1,0,12,55,70,6,2,2022-2023,Mainz,0.15999999999999992,0.7200000000000001,,,3.0,1.4,0.15384615384615385,0.15240184651949357,55,6,1534.592654837787,1699.0599808818683
703,55,6,2,4.12,602,0.9,25,13,12,0.64,105,8,1,10,True,Home,3.8,2.55,0.58,23.0,10.0,0.85,25,2,28,4,12,55,70,6,2,2022-2023,Bayern Munich,1.88,0.3280000000000001,3.0,2.8,,,0.24,0.1573913043478261,70,6,1699.0599808818683,1534.592654837787
704,67,2,1,0.73,434,0.8,8,2,6,0.45,98,3,1,11,True,Away,2.2,2.97,0.57,19.0,10.0,0.89,22,4,5,3,12,65,67,1,2,2022-2023,Borussia Dortmund,1.27,-0.22000000000000003,,,2.0,1.2,0.25,0.11297474455369191,65,7,1620.3409889611225,1546.8780372615495
704,65,1,2,2.28,606,0.86,20,8,12,0.55,120,4,1,15,False,Home,2.2,2.03,0.42,16.0,5.0,0.78,20,5,5,0,12,65,67,1,2,2022-2023,Eintracht Frankfurt,-1.2799999999999998,0.592,3.0,2.4,,,0.05,0.1622252747252747,67,4,1546.8780372615495,1620.3409889611225
705,68,1,2,0.52,400,0.78,7,3,4,0.45,65,5,0,6,False,Away,2.0,1.39,0.58,8.0,3.0,0.85,16,11,1,0,12,63,68,2,1,2022-2023,Borussia Mönchengladbach,0.48,0.30200000000000005,,,0.0,1.2,0.14285714285714285,0.1858791208791209,63,2,1517.7429223925699,1607.2491865949971
705,63,2,1,0.99,476,0.84,14,5,9,0.55,66,6,4,17,True,Home,1.2,1.07,0.51,8.0,3.0,0.75,26,1,12,2,12,63,68,2,1,2022-2023,Union Berlin,1.01,-0.025999999999999846,4.0,2.0,,,0.14285714285714285,0.10714285714285712,68,8,1607.2491865949971,1517.7429223925699
706,58,2,0,2.62,388,0.77,19,9,10,0.55,108,8,2,7,True,Away,1.6,3.23,0.6,25.0,7.0,0.82,24,3,5,3,12,56,58,0,2,2022-2023,Freiburg,-0.6200000000000001,-0.5519999999999998,,,2.0,1.2,0.10526315789473684,0.08676923076923078,56,6,1572.112667200016,1298.2709652739586
706,56,0,2,0.84,299,0.73,12,3,9,0.45,81,4,1,20,False,Home,0.6,0.79,0.47,9.0,2.0,0.71,6,18,-17,0,12,56,58,0,2,2022-2023,Schalke,-0.84,-0.186,1.0,1.6,,,0.0,0.047222222222222235,58,0,1298.2709652739586,1572.112667200016
707,62,1,1,1.1,564,0.84,9,4,5,0.61,85,4,1,10,False,Away,1.2,0.76,0.42,7.0,3.0,0.72,18,7,5,0,12,61,62,1,1,2022-2023,Hoffenheim,-0.10000000000000009,-0.7440000000000001,,,2.0,1.6,0.1111111111111111,0.05833333333333335,61,12,1500.5108407753182,1522.563039937555
707,61,1,1,1.19,277,0.71,11,3,8,0.39,90,5,3,11,False,Home,1.8,1.05,0.44,6.0,2.0,0.78,17,10,-3,0,12,61,62,1,1,2022-2023,Cologne,-0.18999999999999995,0.17200000000000007,3.0,1.8,,,0.09090909090909091,0.16396825396825399,62,0,1522.563039937555,1500.5108407753182
708,57,1,3,1.41,413,0.83,13,4,9,0.47,111,5,1,16,False,Away,1.4,3.27,0.23,31.0,8.0,0.79,11,15,-8,0,13,68,57,3,1,2022-2023,VfB Stuttgart,-0.4099999999999999,-0.32799999999999996,,,0.0,1.2,0.07692307692307693,0.08956989247311829,68,8,1443.2404662462313,1508.7677365702461
708,68,3,1,1.22,523,0.83,11,6,5,0.53,105,3,2,13,True,Home,2.4,0.52,0.45,7.0,3.0,0.78,19,8,3,2,13,68,57,3,1,2022-2023,Borussia Mönchengladbach,1.78,0.44600000000000006,3.0,2.0,,,0.2727272727272727,0.1858791208791209,57,2,1508.7677365702461,1443.2404662462313
709,55,3,2,1.64,553,0.87,14,4,10,0.67,110,7,2,9,True,Away,3.6,4.12,0.64,25.0,13.0,0.9,28,1,29,5,13,60,55,2,3,2022-2023,Bayern Munich,1.36,1.206,,,2.0,2.4,0.21428571428571427,0.2053913043478261,60,9,1705.7689141464236,1421.0156523732126
709,60,2,3,1.07,192,0.64,7,5,2,0.33,111,2,6,13,False,Home,1.6,0.4,0.48,9.0,1.0,0.74,11,15,-4,0,13,60,55,2,3,2022-2023,Hertha Berlin,0.9299999999999999,0.13199999999999984,1.0,1.4,,,0.2857142857142857,0.11311188811188813,55,0,1421.0156523732126,1705.7689141464236
710,65,2,1,1.43,442,0.8,12,7,5,0.55,122,7,1,15,True,Away,2.2,2.28,0.55,20.0,8.0,0.86,23,5,6,2,13,64,65,1,2,2022-2023,Eintracht Frankfurt,0.5700000000000001,0.038000000000000075,,,3.0,2.2,0.16666666666666666,0.12607142857142856,64,8,1537.3782088335586,1437.8412759708187
710,64,1,2,1.32,289,0.71,9,5,4,0.45,122,3,1,17,False,Home,1.6,1.13,0.58,12.0,6.0,0.65,14,13,-7,0,13,64,65,1,2,2022-2023,Augsburg,-0.32000000000000006,0.924,1.0,1.2,,,0.1111111111111111,0.19946608946608946,65,2,1437.8412759708187,1537.3782088335586
711,69,3,1,1.47,667,0.88,16,8,8,0.6,89,3,3,9,True,Away,2.4,0.94,0.46,10.0,6.0,0.86,22,6,6,3,13,62,69,1,3,2022-2023,RB Leipzig,1.53,-0.05800000000000014,,,0.0,1.0,0.1875,0.17816158042164232,62,7,1587.4846385697974,1501.2714755917734
711,62,1,3,1.11,372,0.78,12,3,9,0.4,85,6,1,9,False,Home,1.2,1.1,0.61,9.0,4.0,0.84,18,9,3,0,13,62,69,1,3,2022-2023,Hoffenheim,-0.1100000000000001,-0.562,2.0,1.2,,,0.08333333333333333,0.08055555555555557,69,4,1501.2714755917734,1587.4846385697974
712,71,3,0,0.76,317,0.76,10,3,7,0.46,100,4,0,6,True,Away,2.4,2.82,0.51,22.0,7.0,0.8,17,11,1,3,13,70,71,0,3,2022-2023,Wolfsburg,2.24,0.03200000000000003,,,1.0,0.8,0.3,0.15247474747474749,70,6,1501.2918988325596,1527.8837215732317
712,70,0,3,0.9,425,0.8,16,3,13,0.54,92,9,1,15,False,Home,2.0,1.84,0.36,13.0,5.0,0.73,18,9,-4,0,13,70,71,0,3,2022-2023,Mainz,-0.9,0.7080000000000002,1.0,1.4,,,0.0,0.167786461904109,71,6,1527.8837215732317,1501.2918988325596
713,75,0,3,0.56,335,0.7,7,1,6,0.41,89,5,4,14,False,Away,1.2,0.53,0.49,10.0,3.0,0.76,7,17,-24,0,13,67,75,3,0,2022-2023,Bochum,-0.56,0.31399999999999983,,,0.0,0.4,0.0,0.1088311688311688,67,4,1426.6315509925423,1629.8408173891135
713,67,3,0,1.5,524,0.8,6,3,3,0.59,114,2,1,7,True,Home,2.4,0.73,0.45,8.0,2.0,0.8,25,4,8,4,13,67,75,3,0,2022-2023,Borussia Dortmund,1.5,0.422,3.0,2.2,,,0.5,0.1524484287642182,75,1,1629.8408173891135,1426.6315509925423
714,56,1,2,1.13,424,0.79,19,3,16,0.55,122,3,3,12,False,Away,0.4,0.84,0.45,12.0,3.0,0.73,6,18,-18,0,13,59,56,2,1,2022-2023,Schalke,-0.1299999999999999,-0.33199999999999996,,,0.0,0.4,0.05263157894736842,0.047222222222222235,59,1,1294.1594850419442,1422.7465188681913
714,59,2,1,1.25,334,0.73,11,5,6,0.45,133,3,1,11,True,Home,1.0,1.06,0.52,15.0,4.0,0.8,21,7,4,3,13,59,56,2,1,2022-2023,Werder Bremen,0.75,0.07399999999999998,2.0,1.8,,,0.18181818181818182,0.13476190476190478,56,4,1422.7465188681913,1294.1594850419442
715,63,0,5,0.28,395,0.82,6,1,5,0.42,92,5,2,17,False,Away,1.2,0.99,0.55,14.0,5.0,0.84,26,3,7,0,13,72,63,5,0,2022-2023,Union Berlin,-0.28,0.08200000000000016,,,3.0,1.8,0.0,0.11071428571428568,72,6,1616.2243724173209,1517.4794139583105
715,72,5,0,2.1,578,0.86,11,8,3,0.58,90,1,0,11,True,Home,2.4,0.11,0.54,4.0,1.0,0.87,12,14,-4,2,13,72,63,5,0,2022-2023,Bayer Leverkusen,2.9,0.40600000000000025,1.0,1.8,,,0.45454545454545453,0.14230769230769233,63,3,1517.4794139583105,1616.2243724173209
716,61,0,2,0.49,414,0.77,6,2,4,0.45,63,3,1,10,False,Away,1.2,1.19,0.39,11.0,3.0,0.71,17,11,-5,0,13,58,61,2,0,2022-2023,Cologne,-0.49,0.23000000000000007,,,1.0,1.6,0.0,0.17103896103896105,58,4,1521.8024051210998,1576.2241474320303
716,58,2,0,1.48,494,0.79,13,5,8,0.55,95,5,1,9,True,Home,1.6,2.62,0.55,19.0,9.0,0.77,27,2,7,4,13,58,61,2,0,2022-2023,Freiburg,0.52,-0.5139999999999997,3.0,1.2,,,0.15384615384615385,0.10782186234817814,61,7,1576.2241474320303,1521.8024051210998
717,67,0,2,1.57,581,0.88,20,6,14,0.6,104,9,2,12,False,Away,2.0,1.5,0.59,6.0,3.0,0.8,25,5,6,0,14,71,67,2,0,2022-2023,Borussia Dortmund,-1.57,0.8160000000000001,,,2.0,1.0,0.0,0.2334008097165992,71,12,1635.5263497242856,1514.2085586269511
717,71,2,0,2.92,319,0.8,15,8,7,0.4,95,6,4,10,True,Home,2.6,0.76,0.46,10.0,3.0,0.76,20,8,3,4,14,71,67,2,0,2022-2023,Wolfsburg,-0.9199999999999999,0.4760000000000001,2.0,2.2,,,0.13333333333333333,0.18247474747474746,67,0,1514.2085586269511,1635.5263497242856
718,60,1,2,2.17,364,0.77,11,4,7,0.43,91,5,0,15,False,Away,1.4,1.07,0.33,7.0,5.0,0.64,11,16,-5,0,14,57,60,2,1,2022-2023,Hertha Berlin,-1.17,0.28999999999999987,,,1.0,1.0,0.09090909090909091,0.15487012987012988,57,5,1417.1137846239978,1433.4772392779144
718,57,2,1,1.49,546,0.84,16,7,9,0.57,110,8,3,9,True,Home,1.8,1.41,0.47,13.0,4.0,0.83,14,15,-7,2,14,57,60,2,1,2022-2023,VfB Stuttgart,0.51,-0.36399999999999993,2.0,1.6,,,0.125,0.078287841191067,60,5,1433.4772392779144,1417.1137846239978
719,68,1,2,1.04,426,0.77,8,2,6,0.51,98,3,6,14,False,Away,1.6,1.22,0.53,11.0,6.0,0.83,19,9,2,0,14,75,68,2,1,2022-2023,Borussia Mönchengladbach,-0.040000000000000036,1.02,,,0.0,1.0,0.125,0.22503996003996005,75,6,1518.5309635385631,1420.9460186573701
719,75,2,1,2.18,349,0.75,13,4,9,0.49,85,6,9,11,True,Home,1.0,0.56,0.41,7.0,1.0,0.7,10,17,-23,2,14,75,68,2,1,2022-2023,Bochum,-0.18000000000000016,0.2219999999999998,2.0,1.2,,,0.15384615384615385,0.1088311688311688,68,0,1420.9460186573701,1518.5309635385631
